0	1	2	3	4	5	6	7	8
99.02	65.0	193.0	1023.0	1023.0	0.0	318.0	0.0	318.0
99.04	67.0	195.0	1023.0	1023.0	0.0	301.0	0.0	301.0
99.06	68.0	191.0	1023.0	1023.0	0.0	272.0	0.0	272.0
99.08	69.0	192.0	1023.0	1023.0	0.0	237.0	0.0	237.0
99.1	70.0	189.0	1023.0	1023.0	0.0	205.0	0.0	205.0
99.12	71.0	188.0	1023.0	1023.0	0.0	174.0	0.0	174.0
99.14	71.0	184.0	1023.0	1023.0	0.0	160.0	0.0	160.0
99.16	72.0	185.0	1023.0	1023.0	0.0	140.0	0.0	140.0
99.18	72.0	184.0	1023.0	1023.0	0.0	153.0	0.0	153.0
99.2	72.0	188.0	1023.0	1023.0	0.0	169.0	0.0	169.0
99.22	71.0	187.0	1023.0	1023.0	0.0	175.0	0.0	175.0
99.24	72.0	189.0	1023.0	1023.0	0.0	176.0	0.0	176.0
99.26	72.0	189.0	1023.0	1023.0	0.0	197.0	0.0	197.0
99.28	72.0	191.0	1023.0	1023.0	0.0	195.0	0.0	195.0
99.3	73.0	190.0	1023.0	1023.0	0.0	213.0	0.0	213.0
99.32	72.0	193.0	1023.0	1023.0	0.0	216.0	0.0	216.0
99.34	73.0	190.0	1023.0	1023.0	0.0	211.0	0.0	211.0
99.36	72.0	193.0	1023.0	1023.0	0.0	212.0	0.0	212.0
99.38	73.0	190.0	1023.0	1023.0	0.0	216.0	0.0	216.0
99.4	72.0	193.0	1023.0	1023.0	0.0	215.0	0.0	215.0
99.42	72.0	191.0	1023.0	1023.0	0.0	216.0	0.0	216.0
99.44	72.0	192.0	1023.0	1023.0	0.0	216.0	0.0	216.0
99.46	73.0	190.0	1023.0	1023.0	0.0	219.0	0.0	219.0
99.48	72.0	192.0	1023.0	1023.0	0.0	219.0	0.0	219.0
99.5	72.0	190.0	1023.0	1023.0	0.0	219.0	0.0	219.0
99.52	72.0	194.0	1023.0	1023.0	0.0	232.0	0.0	232.0
99.54	72.0	192.0	1023.0	1023.0	0.0	226.0	0.0	226.0
99.56	72.0	194.0	1023.0	1023.0	0.0	236.0	0.0	236.0
99.58	73.0	193.0	1023.0	1023.0	0.0	242.0	0.0	242.0
99.6	72.0	195.0	1023.0	1023.0	0.0	246.0	0.0	246.0
99.62	73.0	194.0	1023.0	1023.0	0.0	259.0	0.0	259.0
99.64	72.0	196.0	1023.0	1023.0	0.0	256.0	0.0	256.0
99.66	72.0	195.0	1023.0	1023.0	0.0	285.0	0.0	285.0
99.68	72.0	197.0	1023.0	1023.0	0.0	278.0	0.0	278.0
99.7	70.0	196.0	1023.0	1023.0	0.0	299.0	0.0	299.0
99.72	69.0	197.0	1023.0	1023.0	0.0	307.0	0.0	307.0
99.74	67.0	196.0	1023.0	1023.0	0.0	334.0	0.0	334.0
99.76	65.0	197.0	1023.0	1023.0	0.0	330.0	0.0	330.0
99.78	63.0	196.0	1023.0	1023.0	0.0	328.0	0.0	328.0
99.8	61.0	197.0	1023.0	1023.0	0.0	324.0	0.0	324.0
99.82	59.0	195.0	1023.0	1023.0	0.0	320.0	0.0	320.0
99.84	57.0	197.0	1023.0	1023.0	0.0	317.0	0.0	317.0
99.86	55.0	195.0	1023.0	1023.0	0.0	338.0	0.0	338.0
99.88	53.0	196.0	1023.0	1023.0	0.0	336.0	0.0	336.0
99.9	51.0	193.0	1023.0	1023.0	0.0	347.0	0.0	347.0
99.92	49.0	194.0	1023.0	1023.0	0.0	347.0	0.0	347.0
99.94	47.0	191.0	1023.0	1023.0	0.0	350.0	0.0	350.0
99.96	45.0	192.0	1023.0	1023.0	0.0	373.0	0.0	373.0
99.98	44.0	190.0	1023.0	1023.0	0.0	385.0	0.0	385.0
100.0	43.0	191.0	1023.0	1023.0	0.0	408.0	0.0	408.0
100.02	43.0	188.0	1023.0	1023.0	0.0	430.0	0.0	430.0
100.04	42.0	190.0	1023.0	1023.0	0.0	449.0	0.0	449.0
100.06	41.0	187.0	1023.0	1023.0	0.0	451.0	0.0	451.0
100.08	40.0	187.0	1023.0	1023.0	0.0	439.0	0.0	439.0
100.1	39.0	184.0	1023.0	1023.0	0.0	424.0	0.0	424.0
100.12	40.0	185.0	1023.0	1023.0	0.0	381.0	0.0	381.0
100.14	40.0	183.0	1023.0	1023.0	0.0	353.0	0.0	353.0
100.16	41.0	184.0	1023.0	1023.0	0.0	296.0	0.0	296.0
100.18	45.0	177.0	1023.0	1023.0	0.0	197.0	0.0	197.0
100.2	48.0	174.0	1023.0	1023.0	0.0	154.0	0.0	154.0
100.22	52.0	167.0	1023.0	1023.0	0.0	125.0	0.0	125.0
100.24	53.0	167.0	1023.0	1023.0	0.0	122.0	0.0	122.0
100.26	54.0	164.0	1023.0	1023.0	0.0	120.0	0.0	120.0
100.28	55.0	166.0	1023.0	1023.0	0.0	132.0	0.0	132.0
100.3	56.0	164.0	1023.0	1023.0	0.0	122.0	0.0	122.0
100.32	58.0	165.0	1023.0	1023.0	0.0	121.0	0.0	121.0
100.34	59.0	164.0	1023.0	1023.0	0.0	124.0	0.0	124.0
100.36	59.0	165.0	1023.0	1023.0	0.0	123.0	0.0	123.0
100.38	61.0	165.0	1023.0	1023.0	0.0	133.0	0.0	133.0
100.4	62.0	168.0	1023.0	1023.0	0.0	130.0	0.0	130.0
100.42	64.0	167.0	1023.0	1023.0	0.0	126.0	0.0	126.0
100.44	64.0	171.0	1023.0	1023.0	0.0	126.0	0.0	126.0
100.46	65.0	170.0	1023.0	1023.0	0.0	123.0	0.0	123.0
100.48	66.0	173.0	1023.0	1023.0	0.0	113.0	0.0	113.0
100.5	67.0	172.0	1023.0	1023.0	0.0	113.0	0.0	113.0
100.52	67.0	175.0	1023.0	1023.0	0.0	116.0	0.0	116.0
100.54	68.0	174.0	1023.0	1023.0	0.0	117.0	0.0	117.0
100.56	68.0	179.0	1023.0	1023.0	0.0	120.0	0.0	120.0
100.58	68.0	186.0	1023.0	1023.0	0.0	201.0	0.0	201.0
100.6	67.0	194.0	1023.0	1023.0	0.0	256.0	0.0	256.0
100.62	68.0	194.0	1023.0	1023.0	0.0	293.0	0.0	293.0
100.64	67.0	196.0	1023.0	1023.0	0.0	307.0	0.0	307.0
100.66	66.0	195.0	1023.0	1023.0	0.0	317.0	0.0	317.0
100.68	65.0	197.0	1023.0	1023.0	0.0	312.0	0.0	312.0
100.7	65.0	195.0	1023.0	1023.0	0.0	297.0	0.0	297.0
100.72	66.0	197.0	1023.0	1023.0	0.0	298.0	0.0	298.0
100.74	68.0	196.0	1023.0	1023.0	0.0	302.0	0.0	302.0
100.76	71.0	198.0	1023.0	1023.0	0.0	276.0	0.0	276.0
100.78	71.0	196.0	1023.0	1023.0	0.0	279.0	0.0	279.0
100.8	72.0	198.0	1023.0	1023.0	0.0	272.0	0.0	272.0
100.82	72.0	195.0	1023.0	1023.0	0.0	261.0	0.0	261.0
100.84	73.0	197.0	1023.0	1023.0	0.0	251.0	0.0	251.0
100.86	73.0	195.0	1023.0	1023.0	0.0	269.0	0.0	269.0
100.88	73.0	197.0	1023.0	1023.0	0.0	248.0	0.0	248.0
100.9	73.0	196.0	1023.0	1023.0	0.0	273.0	0.0	273.0
100.92	74.0	197.0	1023.0	1023.0	0.0	259.0	0.0	259.0
100.94	73.0	196.0	1023.0	1023.0	0.0	272.0	0.0	272.0
100.96	74.0	197.0	1023.0	1023.0	0.0	264.0	0.0	264.0
100.98	73.0	196.0	1023.0	1023.0	0.0	261.0	0.0	261.0
101.0	73.0	197.0	1023.0	1023.0	0.0	275.0	0.0	275.0
101.02	73.0	196.0	1023.0	1023.0	0.0	275.0	0.0	275.0
101.04	72.0	197.0	1023.0	1023.0	0.0	277.0	0.0	277.0
101.06	72.0	196.0	1023.0	1023.0	0.0	269.0	0.0	269.0
101.08	71.0	197.0	1023.0	1023.0	0.0	271.0	0.0	271.0
101.1	71.0	196.0	1023.0	1023.0	0.0	283.0	0.0	283.0
101.12	71.0	197.0	1023.0	1023.0	0.0	281.0	0.0	281.0
101.14	70.0	195.0	1023.0	1023.0	0.0	286.0	0.0	286.0
101.16	69.0	197.0	1023.0	1023.0	0.0	280.0	0.0	280.0
101.18	68.0	195.0	1023.0	1023.0	0.0	289.0	0.0	289.0
101.2	67.0	197.0	1023.0	1023.0	0.0	299.0	0.0	299.0
101.22	65.0	196.0	1023.0	1023.0	0.0	306.0	0.0	306.0
101.24	65.0	197.0	1023.0	1023.0	0.0	314.0	0.0	314.0
101.26	63.0	195.0	1023.0	1023.0	0.0	297.0	0.0	297.0
101.28	62.0	198.0	1023.0	1023.0	0.0	295.0	0.0	295.0
101.3	61.0	195.0	1023.0	1023.0	0.0	291.0	0.0	291.0
101.32	60.0	197.0	1023.0	1023.0	0.0	274.0	0.0	274.0
101.34	60.0	195.0	1023.0	1023.0	0.0	283.0	0.0	283.0
101.36	59.0	197.0	1023.0	1023.0	0.0	277.0	0.0	277.0
101.38	59.0	195.0	1023.0	1023.0	0.0	295.0	0.0	295.0
101.4	60.0	197.0	1023.0	1023.0	0.0	285.0	0.0	285.0
101.42	60.0	195.0	1023.0	1023.0	0.0	320.0	0.0	320.0
101.44	61.0	197.0	1023.0	1023.0	0.0	335.0	0.0	335.0
101.46	62.0	194.0	1023.0	1023.0	0.0	329.0	0.0	329.0
101.48	64.0	196.0	1023.0	1023.0	0.0	307.0	0.0	307.0
101.5	65.0	194.0	1023.0	1023.0	0.0	294.0	0.0	294.0
101.52	66.0	196.0	1023.0	1023.0	0.0	279.0	0.0	279.0
101.54	67.0	193.0	1023.0	1023.0	0.0	267.0	0.0	267.0
101.56	68.0	194.0	1023.0	1023.0	0.0	254.0	0.0	254.0
101.58	68.0	191.0	1023.0	1023.0	0.0	225.0	0.0	225.0
101.6	68.0	192.0	1023.0	1023.0	0.0	223.0	0.0	223.0
101.62	69.0	190.0	1023.0	1023.0	0.0	212.0	0.0	212.0
101.64	69.0	192.0	1023.0	1023.0	0.0	209.0	0.0	209.0
101.66	70.0	190.0	1023.0	1023.0	0.0	227.0	0.0	227.0
101.68	69.0	192.0	1023.0	1023.0	0.0	206.0	0.0	206.0
101.7	70.0	192.0	1023.0	1023.0	0.0	233.0	0.0	233.0
101.72	69.0	195.0	1023.0	1023.0	0.0	252.0	0.0	252.0
101.74	69.0	193.0	1023.0	1023.0	0.0	250.0	0.0	250.0
101.76	69.0	195.0	1023.0	1023.0	0.0	257.0	0.0	257.0
101.78	69.0	194.0	1023.0	1023.0	0.0	264.0	0.0	264.0
101.8	69.0	197.0	1023.0	1023.0	0.0	282.0	0.0	282.0
101.82	68.0	195.0	1023.0	1023.0	0.0	282.0	0.0	282.0
101.84	67.0	197.0	1023.0	1023.0	0.0	289.0	0.0	289.0
101.86	67.0	195.0	1023.0	1023.0	0.0	294.0	0.0	294.0
101.88	66.0	197.0	1023.0	1023.0	0.0	281.0	0.0	281.0
101.9	66.0	196.0	1023.0	1023.0	0.0	285.0	0.0	285.0
101.92	65.0	198.0	1023.0	1023.0	0.0	264.0	0.0	264.0
101.94	64.0	195.0	1023.0	1023.0	0.0	240.0	0.0	240.0
101.96	64.0	198.0	1023.0	1023.0	0.0	246.0	0.0	246.0
101.98	64.0	196.0	1023.0	1023.0	0.0	227.0	0.0	227.0
102.0	63.0	198.0	1023.0	1023.0	0.0	212.0	0.0	212.0
102.02	62.0	195.0	1023.0	1023.0	0.0	205.0	0.0	205.0
102.04	63.0	197.0	1023.0	1023.0	0.0	181.0	0.0	181.0
102.06	63.0	195.0	1023.0	1023.0	0.0	170.0	0.0	170.0
102.08	63.0	197.0	1023.0	1023.0	0.0	167.0	0.0	167.0
102.1	63.0	195.0	1023.0	1023.0	0.0	170.0	0.0	170.0
102.12	63.0	197.0	1023.0	1023.0	0.0	188.0	0.0	188.0
102.14	63.0	195.0	1023.0	1023.0	0.0	201.0	0.0	201.0
102.16	63.0	197.0	1023.0	1023.0	0.0	226.0	0.0	226.0
102.18	64.0	196.0	1023.0	1023.0	0.0	240.0	0.0	240.0
102.2	65.0	198.0	1023.0	1023.0	0.0	247.0	0.0	247.0
102.22	65.0	196.0	1023.0	1023.0	0.0	258.0	0.0	258.0
102.24	66.0	198.0	1023.0	1023.0	0.0	269.0	0.0	269.0
102.26	66.0	196.0	1023.0	1023.0	0.0	288.0	0.0	288.0
102.28	67.0	198.0	1023.0	1023.0	0.0	289.0	0.0	289.0
102.3	67.0	196.0	1023.0	1023.0	0.0	308.0	0.0	308.0
102.32	68.0	197.0	1023.0	1023.0	0.0	295.0	0.0	295.0
102.34	69.0	195.0	1023.0	1023.0	0.0	290.0	0.0	290.0
102.36	69.0	197.0	1023.0	1023.0	0.0	278.0	0.0	278.0
102.38	70.0	195.0	1023.0	1023.0	0.0	281.0	0.0	281.0
102.4	70.0	197.0	1023.0	1023.0	0.0	276.0	0.0	276.0
102.42	70.0	195.0	1023.0	1023.0	0.0	274.0	0.0	274.0
102.44	71.0	197.0	1023.0	1023.0	0.0	270.0	0.0	270.0
102.46	71.0	195.0	1023.0	1023.0	0.0	271.0	0.0	271.0
102.48	70.0	197.0	1023.0	1023.0	0.0	269.0	0.0	269.0
102.5	70.0	195.0	1023.0	1023.0	0.0	271.0	0.0	271.0
102.52	70.0	196.0	1023.0	1023.0	0.0	257.0	0.0	257.0
102.54	70.0	195.0	1023.0	1023.0	0.0	273.0	0.0	273.0
102.56	70.0	197.0	1023.0	1023.0	0.0	275.0	0.0	275.0
102.58	69.0	195.0	1023.0	1023.0	0.0	277.0	0.0	277.0
102.6	70.0	197.0	1023.0	1023.0	0.0	281.0	0.0	281.0
102.62	69.0	195.0	1023.0	1023.0	0.0	285.0	0.0	285.0
102.64	69.0	197.0	1023.0	1023.0	0.0	281.0	0.0	281.0
102.66	69.0	195.0	1023.0	1023.0	0.0	283.0	0.0	283.0
102.68	69.0	197.0	1023.0	1023.0	0.0	284.0	0.0	284.0
102.7	70.0	195.0	1023.0	1023.0	0.0	291.0	0.0	291.0
102.72	70.0	197.0	1023.0	1023.0	0.0	280.0	0.0	280.0
102.74	70.0	195.0	1023.0	1023.0	0.0	284.0	0.0	284.0
102.76	70.0	197.0	1023.0	1023.0	0.0	266.0	0.0	266.0
102.78	70.0	195.0	1023.0	1023.0	0.0	280.0	0.0	280.0
102.8	70.0	197.0	1023.0	1023.0	0.0	273.0	0.0	273.0
102.82	70.0	195.0	1023.0	1023.0	0.0	282.0	0.0	282.0
102.84	70.0	196.0	1023.0	1023.0	0.0	269.0	0.0	269.0
102.86	70.0	195.0	1023.0	1023.0	0.0	268.0	0.0	268.0
102.88	71.0	197.0	1023.0	1023.0	0.0	260.0	0.0	260.0
102.9	70.0	195.0	1023.0	1023.0	0.0	277.0	0.0	277.0
102.92	71.0	197.0	1023.0	1023.0	0.0	273.0	0.0	273.0
102.94	70.0	195.0	1023.0	1023.0	0.0	266.0	0.0	266.0
102.96	70.0	197.0	1023.0	1023.0	0.0	269.0	0.0	269.0
102.98	70.0	195.0	1023.0	1023.0	0.0	284.0	0.0	284.0
103.0	70.0	197.0	1023.0	1023.0	0.0	275.0	0.0	275.0
103.02	69.0	195.0	1023.0	1023.0	0.0	277.0	0.0	277.0
103.04	69.0	197.0	1023.0	1023.0	0.0	271.0	0.0	271.0
103.06	69.0	195.0	1023.0	1023.0	0.0	292.0	0.0	292.0
103.08	69.0	197.0	1023.0	1023.0	0.0	282.0	0.0	282.0
103.1	69.0	195.0	1023.0	1023.0	0.0	295.0	0.0	295.0
103.12	68.0	197.0	1023.0	1023.0	0.0	287.0	0.0	287.0
103.14	68.0	195.0	1023.0	1023.0	0.0	297.0	0.0	297.0
103.16	69.0	197.0	1023.0	1023.0	0.0	283.0	0.0	283.0
103.18	69.0	195.0	1023.0	1023.0	0.0	290.0	0.0	290.0
103.2	68.0	197.0	1023.0	1023.0	0.0	302.0	0.0	302.0
103.22	68.0	196.0	1023.0	1023.0	0.0	305.0	0.0	305.0
103.24	67.0	198.0	1023.0	1023.0	0.0	298.0	0.0	298.0
103.26	66.0	196.0	1023.0	1023.0	0.0	308.0	0.0	308.0
103.28	66.0	198.0	1023.0	1023.0	0.0	288.0	0.0	288.0
103.3	65.0	196.0	1023.0	1023.0	0.0	283.0	0.0	283.0
103.32	64.0	198.0	1023.0	1023.0	0.0	285.0	0.0	285.0
103.34	63.0	196.0	1023.0	1023.0	0.0	287.0	0.0	287.0
103.36	62.0	197.0	1023.0	1023.0	0.0	274.0	0.0	274.0
103.38	62.0	195.0	1023.0	1023.0	0.0	278.0	0.0	278.0
103.4	61.0	198.0	1023.0	1023.0	0.0	287.0	0.0	287.0
103.42	62.0	195.0	1023.0	1023.0	0.0	285.0	0.0	285.0
103.44	62.0	197.0	1023.0	1023.0	0.0	283.0	0.0	283.0
103.46	62.0	195.0	1023.0	1023.0	0.0	285.0	0.0	285.0
103.48	62.0	197.0	1023.0	1023.0	0.0	298.0	0.0	298.0
103.5	63.0	195.0	1023.0	1023.0	0.0	312.0	0.0	312.0
103.52	63.0	197.0	1023.0	1023.0	0.0	311.0	0.0	311.0
103.54	63.0	195.0	1023.0	1023.0	0.0	322.0	0.0	322.0
103.56	64.0	197.0	1023.0	1023.0	0.0	322.0	0.0	322.0
103.58	64.0	194.0	1023.0	1023.0	0.0	324.0	0.0	324.0
103.6	64.0	196.0	1023.0	1023.0	0.0	332.0	0.0	332.0
103.62	65.0	195.0	1023.0	1023.0	0.0	317.0	0.0	317.0
103.64	66.0	196.0	1023.0	1023.0	0.0	297.0	0.0	297.0
103.66	67.0	195.0	1023.0	1023.0	0.0	296.0	0.0	296.0
103.68	68.0	196.0	1023.0	1023.0	0.0	287.0	0.0	287.0
103.7	69.0	194.0	1023.0	1023.0	0.0	273.0	0.0	273.0
103.72	69.0	196.0	1023.0	1023.0	0.0	264.0	0.0	264.0
103.74	69.0	194.0	1023.0	1023.0	0.0	274.0	0.0	274.0
103.76	70.0	196.0	1023.0	1023.0	0.0	274.0	0.0	274.0
103.78	70.0	194.0	1023.0	1023.0	0.0	267.0	0.0	267.0
103.8	70.0	196.0	1023.0	1023.0	0.0	262.0	0.0	262.0
103.82	70.0	194.0	1023.0	1023.0	0.0	266.0	0.0	266.0
103.84	70.0	196.0	1023.0	1023.0	0.0	263.0	0.0	263.0
103.86	70.0	194.0	1023.0	1023.0	0.0	256.0	0.0	256.0
103.88	70.0	195.0	1023.0	1023.0	0.0	258.0	0.0	258.0
103.9	70.0	194.0	1023.0	1023.0	0.0	267.0	0.0	267.0
103.92	70.0	196.0	1023.0	1023.0	0.0	257.0	0.0	257.0
103.94	69.0	194.0	1023.0	1023.0	0.0	270.0	0.0	270.0
103.96	69.0	196.0	1023.0	1023.0	0.0	279.0	0.0	279.0
103.98	68.0	195.0	1023.0	1023.0	0.0	285.0	0.0	285.0
104.0	68.0	197.0	1023.0	1023.0	0.0	294.0	0.0	294.0
104.02	66.0	195.0	1023.0	1023.0	0.0	310.0	0.0	310.0
104.04	66.0	197.0	1023.0	1023.0	0.0	299.0	0.0	299.0
104.06	65.0	196.0	1023.0	1023.0	0.0	288.0	0.0	288.0
104.08	64.0	198.0	1023.0	1023.0	0.0	277.0	0.0	277.0
104.1	64.0	196.0	1023.0	1023.0	0.0	269.0	0.0	269.0
104.12	63.0	198.0	1023.0	1023.0	0.0	253.0	0.0	253.0
104.14	64.0	195.0	1023.0	1023.0	0.0	259.0	0.0	259.0
104.16	64.0	198.0	1023.0	1023.0	0.0	244.0	0.0	244.0
104.18	64.0	195.0	1023.0	1023.0	0.0	257.0	0.0	257.0
104.2	64.0	198.0	1023.0	1023.0	0.0	267.0	0.0	267.0
104.22	65.0	196.0	1023.0	1023.0	0.0	267.0	0.0	267.0
104.24	65.0	198.0	1023.0	1023.0	0.0	272.0	0.0	272.0
104.26	65.0	195.0	1023.0	1023.0	0.0	269.0	0.0	269.0
104.28	65.0	198.0	1023.0	1023.0	0.0	280.0	0.0	280.0
104.3	65.0	196.0	1023.0	1023.0	0.0	277.0	0.0	277.0
104.32	66.0	198.0	1023.0	1023.0	0.0	286.0	0.0	286.0
104.34	65.0	195.0	1023.0	1023.0	0.0	285.0	0.0	285.0
104.36	67.0	197.0	1023.0	1023.0	0.0	295.0	0.0	295.0
104.38	66.0	195.0	1023.0	1023.0	0.0	291.0	0.0	291.0
104.4	67.0	197.0	1023.0	1023.0	0.0	297.0	0.0	297.0
104.42	67.0	195.0	1023.0	1023.0	0.0	297.0	0.0	297.0
104.44	68.0	197.0	1023.0	1023.0	0.0	282.0	0.0	282.0
104.46	68.0	195.0	1023.0	1023.0	0.0	306.0	0.0	306.0
104.48	67.0	197.0	1023.0	1023.0	0.0	297.0	0.0	297.0
104.5	67.0	195.0	1023.0	1023.0	0.0	301.0	0.0	301.0
104.52	67.0	197.0	1023.0	1023.0	0.0	302.0	0.0	302.0
104.54	67.0	195.0	1023.0	1023.0	0.0	308.0	0.0	308.0
104.56	68.0	197.0	1023.0	1023.0	0.0	295.0	0.0	295.0
104.58	68.0	195.0	1023.0	1023.0	0.0	294.0	0.0	294.0
104.6	69.0	197.0	1023.0	1023.0	0.0	286.0	0.0	286.0
104.62	69.0	195.0	1023.0	1023.0	0.0	298.0	0.0	298.0
104.64	69.0	197.0	1023.0	1023.0	0.0	269.0	0.0	269.0
104.66	69.0	195.0	1023.0	1023.0	0.0	272.0	0.0	272.0
104.68	70.0	196.0	1023.0	1023.0	0.0	264.0	0.0	264.0
104.7	69.0	194.0	1023.0	1023.0	0.0	266.0	0.0	266.0
104.72	70.0	196.0	1023.0	1023.0	0.0	266.0	0.0	266.0
104.74	70.0	195.0	1023.0	1023.0	0.0	272.0	0.0	272.0
104.76	70.0	196.0	1023.0	1023.0	0.0	271.0	0.0	271.0
104.78	70.0	194.0	1023.0	1023.0	0.0	271.0	0.0	271.0
104.8	69.0	196.0	1023.0	1023.0	0.0	269.0	0.0	269.0
104.82	69.0	195.0	1023.0	1023.0	0.0	274.0	0.0	274.0
104.84	69.0	197.0	1023.0	1023.0	0.0	272.0	0.0	272.0
104.86	69.0	194.0	1023.0	1023.0	0.0	272.0	0.0	272.0
104.88	69.0	196.0	1023.0	1023.0	0.0	278.0	0.0	278.0
104.9	69.0	195.0	1023.0	1023.0	0.0	273.0	0.0	273.0
104.92	69.0	196.0	1023.0	1023.0	0.0	265.0	0.0	265.0
104.94	70.0	194.0	1023.0	1023.0	0.0	276.0	0.0	276.0
104.96	70.0	196.0	1023.0	1023.0	0.0	264.0	0.0	264.0
104.98	70.0	194.0	1023.0	1023.0	0.0	262.0	0.0	262.0
105.0	70.0	196.0	1023.0	1023.0	0.0	263.0	0.0	263.0
105.02	70.0	194.0	1023.0	1023.0	0.0	258.0	0.0	258.0
105.04	70.0	196.0	1023.0	1023.0	0.0	256.0	0.0	256.0
105.06	70.0	194.0	1023.0	1023.0	0.0	262.0	0.0	262.0
105.08	71.0	196.0	1023.0	1023.0	0.0	250.0	0.0	250.0
105.1	71.0	194.0	1023.0	1023.0	0.0	259.0	0.0	259.0
105.12	70.0	195.0	1023.0	1023.0	0.0	254.0	0.0	254.0
105.14	70.0	194.0	1023.0	1023.0	0.0	257.0	0.0	257.0
105.16	70.0	196.0	1023.0	1023.0	0.0	257.0	0.0	257.0
105.18	70.0	194.0	1023.0	1023.0	0.0	271.0	0.0	271.0
105.2	70.0	196.0	1023.0	1023.0	0.0	269.0	0.0	269.0
105.22	69.0	194.0	1023.0	1023.0	0.0	270.0	0.0	270.0
105.24	70.0	196.0	1023.0	1023.0	0.0	264.0	0.0	264.0
105.26	70.0	194.0	1023.0	1023.0	0.0	276.0	0.0	276.0
105.28	70.0	196.0	1023.0	1023.0	0.0	270.0	0.0	270.0
105.3	70.0	194.0	1023.0	1023.0	0.0	267.0	0.0	267.0
105.32	70.0	196.0	1023.0	1023.0	0.0	262.0	0.0	262.0
105.34	70.0	194.0	1023.0	1023.0	0.0	258.0	0.0	258.0
105.36	70.0	196.0	1023.0	1023.0	0.0	264.0	0.0	264.0
105.38	70.0	194.0	1023.0	1023.0	0.0	258.0	0.0	258.0
105.4	70.0	197.0	1023.0	1023.0	0.0	269.0	0.0	269.0
105.42	70.0	195.0	1023.0	1023.0	0.0	271.0	0.0	271.0
105.44	69.0	197.0	1023.0	1023.0	0.0	276.0	0.0	276.0
105.46	68.0	195.0	1023.0	1023.0	0.0	305.0	0.0	305.0
105.48	67.0	197.0	1023.0	1023.0	0.0	299.0	0.0	299.0
105.5	65.0	195.0	1023.0	1023.0	0.0	315.0	0.0	315.0
105.52	64.0	197.0	1023.0	1023.0	0.0	317.0	0.0	317.0
105.54	63.0	195.0	1023.0	1023.0	0.0	303.0	0.0	303.0
105.56	62.0	197.0	1023.0	1023.0	0.0	291.0	0.0	291.0
105.58	61.0	195.0	1023.0	1023.0	0.0	286.0	0.0	286.0
105.6	60.0	197.0	1023.0	1023.0	0.0	286.0	0.0	286.0
105.62	59.0	195.0	1023.0	1023.0	0.0	285.0	0.0	285.0
105.64	59.0	197.0	1023.0	1023.0	0.0	281.0	0.0	281.0
105.66	58.0	195.0	1023.0	1023.0	0.0	287.0	0.0	287.0
105.68	58.0	197.0	1023.0	1023.0	0.0	289.0	0.0	289.0
105.7	58.0	195.0	1023.0	1023.0	0.0	309.0	0.0	309.0
105.72	58.0	197.0	1023.0	1023.0	0.0	293.0	0.0	293.0
105.74	59.0	195.0	1023.0	1023.0	0.0	315.0	0.0	315.0
105.76	59.0	196.0	1023.0	1023.0	0.0	311.0	0.0	311.0
105.78	60.0	195.0	1023.0	1023.0	0.0	331.0	0.0	331.0
105.8	61.0	196.0	1023.0	1023.0	0.0	338.0	0.0	338.0
105.82	62.0	194.0	1023.0	1023.0	0.0	357.0	0.0	357.0
105.84	63.0	196.0	1023.0	1023.0	0.0	326.0	0.0	326.0
105.86	65.0	194.0	1023.0	1023.0	0.0	318.0	0.0	318.0
105.88	66.0	195.0	1023.0	1023.0	0.0	282.0	0.0	282.0
105.9	68.0	193.0	1023.0	1023.0	0.0	277.0	0.0	277.0
105.92	69.0	194.0	1023.0	1023.0	0.0	241.0	0.0	241.0
105.94	70.0	192.0	1023.0	1023.0	0.0	243.0	0.0	243.0
105.96	70.0	193.0	1023.0	1023.0	0.0	226.0	0.0	226.0
105.98	70.0	189.0	1023.0	1023.0	0.0	198.0	0.0	198.0
106.0	70.0	191.0	1023.0	1023.0	0.0	202.0	0.0	202.0
106.02	71.0	189.0	1023.0	1023.0	0.0	200.0	0.0	200.0
106.04	70.0	191.0	1023.0	1023.0	0.0	197.0	0.0	197.0
106.06	71.0	189.0	1023.0	1023.0	0.0	196.0	0.0	196.0
106.08	71.0	191.0	1023.0	1023.0	0.0	199.0	0.0	199.0
106.1	71.0	190.0	1023.0	1023.0	0.0	205.0	0.0	205.0
106.12	71.0	193.0	1023.0	1023.0	0.0	210.0	0.0	210.0
106.14	70.0	191.0	1023.0	1023.0	0.0	210.0	0.0	210.0
106.16	71.0	194.0	1023.0	1023.0	0.0	243.0	0.0	243.0
106.18	70.0	193.0	1023.0	1023.0	0.0	236.0	0.0	236.0
106.2	70.0	195.0	1023.0	1023.0	0.0	252.0	0.0	252.0
106.22	70.0	194.0	1023.0	1023.0	0.0	268.0	0.0	268.0
106.24	69.0	196.0	1023.0	1023.0	0.0	272.0	0.0	272.0
106.26	68.0	195.0	1023.0	1023.0	0.0	280.0	0.0	280.0
106.28	68.0	197.0	1023.0	1023.0	0.0	286.0	0.0	286.0
106.3	66.0	195.0	1023.0	1023.0	0.0	314.0	0.0	314.0
106.32	66.0	197.0	1023.0	1023.0	0.0	300.0	0.0	300.0
106.34	64.0	196.0	1023.0	1023.0	0.0	285.0	0.0	285.0
